"loan_id","account_id","date_loan","amount","duration","payments","status","n_credit","n_withdrawal","max_credit","avg_credit","min_credit","sd_credit","skew_credit","kurtosi_credit","median_credit","mad_credit","var_credit","iqr_credit","max_withdrawal","avg_withdrawal","min_withdrawal","sd_withdrawal","skew_withdrawal","kurtosi_withdrawal","median_withdrawal","mad_withdrawal","var_withdrawal","iqr_withdrawal","avg_amount","sd_amount","skew_amount","kurtosi_amount","median_amount","mad_amount","var_amount","iqr_amount","avg_balance","max_balance","min_balance","sd_balance","skew_balance","kurtosi_balance","median_balance","mad_balance","var_balance","iqr_balance","disp_id","client_id","account_type","birth_number","age_range","gender","birthday","age","district_id","frequency","date_account","name","region","no..of.inhabitants","no..of.municipalities.with.inhabitants...499","no..of.municipalities.with.inhabitants.500.1999","no..of.municipalities.with.inhabitants.2000.9999","no..of.municipalities.with.inhabitants..10000","no..of.cities","ratio.of.urban.inhabitants","average.salary","unemploymant.rate..95","unemploymant.rate..96","no..of.enterpreneurs.per.1000.inhabitants","crimes95","crimes96","avg_monthly_balance","datediff","card_id","card_type","issued","time_bf_loan","frequency_num","region_num","gender_num","card_num"
6725,8489,950623,265320,36,7370,1,64,84,26409,6441.2328125,33.6,9263.78033810797,0.881954564298819,-0.948716933522193,146.65,64.12245,85817626.1527158,17489.325,17700,4487.48333333333,14.6,3662.94712396615,1.13100636647219,1.83885927037384,3835,3135.699,13417181.6329719,4420,238.447972972973,8594.65065079317,1.39876774662274,1.67532158014239,-14.6,5223.05154,73868019.8091795,3973.575,35566.8810810811,61993.3,700,9992.57311449955,0.302932585457158,0.476109633333844,34038.6,9342.38151,99851517.4486192,13885.275,10167,10475,"OWNER",485828,"70_80","F",480828,72,19,"monthly issuance",930918,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,"3.13",3.98,120,999,1099,34284.9471771284,469795,NA,NA,0,-19705,"monthly issuance","south Bohemia","F","0"
7166,10630,950624,198240,24,8260,1,11,5,19455,7095.2,43,7305.87414400221,0.236994209424861,-1.73007566819497,6000,8831.8482,53375797.008,12837.4,13000,8540.6,2000,4222.69366636984,-0.466999640329205,-1.57138873423946,9300,2960.7522,17831141.8,3797,2209.0125,9816.57269762891,0.118185646437361,-1.29503286429274,132.6,12504.39666,96365099.5278333,16295.75,30953.14375,51947.2,300,13022.4216144806,-0.585516298183831,-0.143993736513371,32320.25,10423.19691,169583464.705292,9806.89999999999,12763,13071,"OWNER",560218,"60_70","M",560218,65,41,"monthly issuance",950115,"Usti nad Labem","north Bohemia",118650,8,8,5,1,3,85.6,9832,"3.32",4.48,114,6445,5471,27547.2388888889,390406,NA,NA,0,-509,"monthly issuance","north Bohemia","M","0"
7138,10440,950703,60000,60,1000,1,48,89,11049,3840.34375,41.5,4081.98809368442,0.330822160739548,-1.60502117731093,800,1097.79117,16662626.7969814,7269.825,7000,1881.55280898876,14.6,1538.96466496812,0.927126012065818,0.97523558630444,1950,1497.426,2368412.24002043,2160,123.199270072993,3846.77224762176,1.28322463280942,0.986748482152567,-700,1853.25,14797656.725073,2050,24643.2839416058,39393.9,400,5853.92888671955,-0.240833466822925,1.58565805609714,24441.5,5420.3856,34268483.4107696,7351.4,12536,12844,"OWNER",461015,"70_80","M",461015,75,72,"monthly issuance",930913,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,"3.80",4.79,110,9672,9208,23886.2285714286,489688,NA,NA,0,-19790,"monthly issuance","north Moravia","M","0"
5970,4774,950709,465072,48,9689,1,38,65,35163,12116.3763157895,52,13125.8700566072,0.283408138081653,-1.66872801241859,600,802.16073,172288464.742937,23337.85,42880,6511.84307692308,14.6,6652.73469883742,2.70965946177793,11.737270967431,5300,4744.32,44258878.9731154,5860,360.703883495146,13109.1783317832,0.773765418698228,1.24348301586128,-720,6642.048,171850556.534495,6677.6,27778.745631068,79557.6,300,13613.1005661918,0.852408371057919,1.23853400411736,24185.9,12584.75358,185316507.02525,18318.45,5760,5760,"OWNER",480508,"70_80","M",480508,73,66,"monthly issuance",940114,"Zdar nad Sazavou","south Moravia",125832,151,41,2,3,5,48.3,8512,"3.51",4.12,102,2247,2103,28663.8286549708,470201,NA,NA,0,-10595,"monthly issuance","south Moravia","M","0"
6157,5650,950710,98592,24,4108,1,13,13,36975,12494.7615384615,68.7,14073.7525852524,0.30319999144866,-1.7790539739987,900,1232.48538,198070511.830897,24381,24500,9120,100,8063.31507507923,0.344185876145759,-1.34637616999423,10530,11163.978,65017050,12300,1687.38076923077,15740.18703617,0.595791511110026,-0.583151397616169,-15.65,10228.97631,247753487.933615,9469.55,54128.5653846154,78713.7,900,19656.2943813719,-0.851088077545367,-0.0241136991556172,60704.35,19307.1585,386369908.807154,24538.45,6829,6829,"OWNER",636224,"50_60","F",631224,57,10,"issuance after transaction",950108,"Praha - vychod","central Bohemia",92084,55,29,4,3,5,46.7,10124,"0.56",0.54,141,3810,4316,51451.6095238095,319486,NA,NA,0,-602,"issuance after transaction","central Bohemia","F","0"
6153,5632,950725,285600,60,4760,1,24,18,42729,11216.0125,31.1,13346.7181694623,0.992677557824986,-0.492270283683223,5076,7291.27854,178134885.895054,17146.1,33600,9639.6,30,10036.6617458197,0.890527641009699,-0.459673129959242,5800,8554.602,100734579,16279,575.39387755102,15706.1102239358,0.490393580851458,0.609167096460193,-30,7979.3532,246681898.36642,10600,49651.8918367347,126077.1,1100,26473.4218237354,0.46127482262991,-0.369395829066594,46262.4,30675.43878,700842063.057432,39946.9,6803,6803,"OWNER",806207,"30_40","F",801207,40,5,"weekly issuance",941115,"Kolin","central Bohemia",95616,65,30,4,1,6,51.4,9307,"3.85",4.43,118,2616,3040,39821.6951851852,149518,NA,NA,0,-9610,"weekly issuance","central Bohemia","F","0"
5693,3489,950801,44088,24,1837,1,17,15,24304.5,7533.60588235294,61.8,8712.74982543331,0.462424364058564,-1.59576850808641,1200,1687.49532,75912009.5205882,16038.1,18000,5580.18666666667,14.6,6036.26172132893,0.969772095443571,-0.616771013526765,3373,3746.5302,36436455.568381,5470,1386.515625,9992.09503580639,0.395127457522735,-0.223867653685018,100.55,4946.6949,99841963.2045867,5098,36548.81875,55576.8,1000,11906.808161813,-0.814272257454444,0.744568760184628,37549.7,9510.879,141772080.602218,12272.125,4217,4217,"OWNER",515625,"60_70","F",510625,69,9,"monthly issuance",941208,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,"3.39",3.97,149,2987,2487,32167.4863541667,440176,NA,NA,0,-9593,"monthly issuance","central Bohemia","F","0"
5922,4580,950805,20220,12,1685,1,23,28,49397,11452.4347826087,90.7,14715.8955909961,1.07950058023024,-0.0960935094898452,3400,4906.36818,216557583.045099,18322.1,48100,8289.37857142857,14.6,10724.06191209,2.03879622648754,4.45226679748223,6050,6745.83,115005503.894339,7792.25,613.792156862745,15994.2664763951,0.432360209519379,2.14093758812704,-14.6,5760.49404,255816560.117937,9700,41077.6352941176,122906.7,500,25420.7275660302,1.25881731378314,1.16712519987648,35380.4,18511.29882,646213389.986329,22298.45,5521,5521,"OWNER",735515,"40_50","F",730515,47,9,"monthly issuance",940827,"Nymburk","central Bohemia",81344,61,23,4,2,6,55.3,8899,"3.39",3.97,149,2987,2487,35628.3054166667,220290,NA,NA,0,-9978,"monthly issuance","central Bohemia","F","0"
5959,4727,950811,107640,24,4485,1,12,11,53613,19481.7583333333,69.6,20687.8683520937,0.174322269387248,-1.84946675595621,18171,26303.77029,427987896.953561,35542.625,46900,15314.1454545455,14.6,14293.4473557895,0.785842087787848,-0.47465075702363,14100,15596.952,204302637.312727,18560,2840.23913043478,24954.1157585776,0.298083299496031,-0.675362879647583,69.6,21007.84896,622707893.29249,28171,50214.5043478261,107783.7,600,22727.6702252298,0.395604128444058,0.305372647670612,46317.5,23433.9756,516546993.866798,29677.8,5701,5701,"OWNER",596122,"60_70","F",591122,61,2,"monthly issuance",950213,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,"1.67",1.85,132,2159,2674,46717.644047619,359689,NA,NA,0,-598,"monthly issuance","central Bohemia","F","0"
5980,4825,950818,21396,12,1783,1,34,38,16048,5691.88529411765,59.2,5807.16104175945,0.326439182161841,-1.53541910379703,3700,5338.76847,33723119.3649287,10561.65,14075,3835.04545454545,14.6,3805.58012418695,0.99084399465927,0.0177425331958969,2200,3240.07404,14482440.0816068,4625,317.719230769231,6719.2148696236,0.510555436269998,-0.044778341033255,-14.6,3632.37,45147848.4641708,3493.6,30812.9461538462,46848.9,1000,7990.97115123813,-0.62106052420737,0.948264104089393,31500.85,7574.89992,63855619.9399201,11013.825,5826,5826,"OWNER",680909,"50_60","M",680909,53,15,"monthly issuance",940604,"Cesky Krumlov","south Bohemia",58796,22,16,7,1,5,51.9,9045,"3.13",3.6,124,1845,1879,30895.5591111111,269909,NA,NA,0,-10214,"monthly issuance","south Bohemia","M","0"
6764,8776,950826,33984,48,708,1,36,34,20196,5087.99722222222,18.2,7009.14635285256,0.806567312514444,-1.07637645815927,178.3,201.48534,49128132.5957064,13320.075,14700,4079.47647058824,14.6,5211.55223431031,0.941140011351938,-0.853655704734531,800,1164.43404,27160276.6909447,8350,635.224285714286,7694.64165794511,0.48216509082989,0.421218631581711,19.5,1214.9907,59207510.2441843,978.5,38587.76,55077.5,600,9896.49244594163,-0.95789382794369,2.170115360644,39696.9,6383.03778,97940562.7325797,9068.37500000001,10510,10818,"OWNER",720804,"40_50","M",720804,49,64,"monthly issuance",940824,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,"1.60",2.31,145,4484,4265,35848.3066849817,230022,NA,NA,0,-10002,"monthly issuance","south Moravia","M","0"
5237,1375,950829,45336,24,1889,1,33,57,30436,10959.403030303,16.3,11427.2865147004,0.251700867221352,-1.67172612253013,3100,4571.89362,130582877.089053,20097.5,19900,5645.97543859649,14.6,5329.23195606354,0.75136615500412,-0.591170276302699,5930,6716.178,28400713.2415288,7800,442.663333333333,11383.0292689042,1.01109919668421,0.40576851128917,-1100,6693.939,129573355.33673,6125.925,48152.9533333333,71486,800,11574.1022400041,-0.638405194810133,1.80495620253359,46668.2,10145.65419,133959842.662067,17471.125,1663,1663,"OWNER",570429,"60_70","M",570429,64,19,"monthly issuance",940427,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,"3.13",3.98,120,999,1099,44917.8829131653,380400,NA,NA,0,-10402,"monthly issuance","south Bohemia","M","0"
6726,8492,950903,85860,60,1431,1,47,49,16713,3868.08510638298,5,5516.51288378331,0.921890398369355,-0.838984200347961,150.2,127.5036,30431914.3969473,11036.3,10300,2906.79591836735,14.6,2533.37945226325,0.683484820736041,-0.264721508520644,2400,2969.6478,6418011.44914966,3403,410.072916666667,5437.71508389089,1.18828019574275,1.06086793547889,-14.6,1831.60404,29568745.3335746,2639.075,30461.4041666667,44713.5,1000,7824.8666290422,-0.638088910813566,0.898828151141771,31405.5,7821.30804,61228537.7622982,10325.8,10171,10479,"OWNER",556020,"60_70","F",551020,65,2,"monthly issuance",940629,"Benesov","central Bohemia",88884,80,26,6,2,5,46.7,8507,"1.67",1.85,132,2159,2674,29080.1503333333,399883,NA,NA,0,-10274,"monthly issuance","central Bohemia","F","0"
6933,9493,950909,188688,48,3931,1,12,7,35378,10950.1166666667,70,13612.2444918225,0.464005330916963,-1.66469167968839,350,340.40496,185293200.105152,23338.55,24500,10782.16,14.6,9505.01981705807,0.366965734320981,-1.70900684899953,8504.5,9272.9217,90345401.7226667,17006.5,1071.80909090909,16076.4115509682,0.40794788228249,-0.583946025108852,120.4,7884.31854,258451008.356104,6375.25,42203.1727272727,71255.7,400,20050.2784167389,0.0482958905476842,-1.04150849265611,41669.5,23708.62725,402013664.588745,31043.75,11377,11685,"OWNER",655723,"50_60","F",650723,55,64,"monthly issuance",950402,"Zlin","south Moravia",197099,29,41,10,2,10,74.7,9624,"1.60",2.31,145,4484,4265,39723.3666666667,300186,NA,NA,0,-507,"monthly issuance","south Moravia","F","0"
5145,915,950916,309552,48,6449,1,16,19,58041,20681.70625,55.7,21612.2945393425,0.153611005609403,-1.83139176168999,19697,28495.12722,467091275.255292,38479.5,50600,14689.8842105263,14.6,12469.0730726182,1.26811595812762,1.39132608781888,14291,9030.5166,155477783.290292,8450,1479.98571428571,24657.7129961892,0.531507805262852,-0.342219577522417,-14.6,21166.19064,608002810.202437,14768.3,56105.5,121713.2,700,21979.384405419,0.541009483376605,1.22887620568664,51799.4,16571.31672,483093338.841176,25601.85,1102,1102,"OWNER",350129,"80_90","M",350129,86,72,"monthly issuance",950118,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,"3.80",4.79,110,9672,9208,52088.1962962963,600787,NA,NA,0,-798,"monthly issuance","north Moravia","M","0"
7008,9897,950922,36168,12,3014,1,15,20,27122,9289.21333333333,64.2,10031.5432564249,0.273853638890834,-1.76740424525687,2400,3463.05708,100631860.105524,17870.65,18500,5247.62857142857,14.6,4690.40913579432,1.40652136577664,1.29501292579142,4339,2874.7614,21999937.8611429,4553,809.388888888889,10278.817064562,0.854918635059143,0.125234052500825,-1507,4198.7232,105654080.24673,4605.925,39063.7666666667,63738,300,14039.2733865905,-0.27649026095309,0.0365737309410012,39082.6,13910.71689,197101197.223429,18015.225,11873,12181,"OWNER",610819,"50_60","M",610819,60,1,"monthly issuance",950304,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,37731.3811111111,340103,NA,NA,0,-618,"monthly issuance","Prague","M","0"
7227,10942,951002,314520,60,5242,1,56,72,49457,18056.9125,88.2,16897.7386263699,0.428937449911758,-1.27936746110849,14336.5,20816.51943,285533570.685114,30969.7,56700,12982.4324324324,30,14255.8845384923,1.43386433120463,1.16966695836633,7926,6262.5024,203230243.974824,14200,388.362307692308,21790.3482536261,0.132183898930046,0.356792451467453,-30,15481.3092,474819277.014305,19582.5,63527.42,128119.4,500,28698.3798261659,0.251227916351111,-0.500854791114361,61799.15,30888.41427,823597004.646884,38580.55,13143,13451,"OWNER",556118,"60_70","F",551118,65,44,"weekly issuance",940605,"Chrudim","east Bohemia",105606,77,26,7,2,7,53,8254,"2.79",3.76,97,2166,2325,58089.1854480466,399884,NA,NA,0,-10397,"weekly issuance","east Bohemia","F","0"
6600,7861,951008,21852,36,607,1,12,6,27736.5,8711.65833333333,27.8,10570.5552945613,0.463891420194314,-1.65462887184149,1100,1530.11733,111736639.235379,18324.425,18100,10273.4333333333,14.6,8186.33366573014,-0.404879466410468,-1.96935965909946,13600,5337.36,67016058.8866667,13005.5,2383.29444444444,13297.3198281136,0.221999133861608,-1.01175367026382,163.35,10007.55,176818714.611144,14266.4,38509.05,60863.2,700,15001.8555730028,-0.780572233488729,0.158823884474721,42287.25,8566.31454,225055670.633235,6454.02499999999,9413,9721,"OWNER",541205,"60_70","M",541205,66,34,"monthly issuance",950422,"Chomutov","north Bohemia",125236,28,11,1,4,5,87.7,9675,"6.43",7.68,100,5323,5190,34904.2261904762,409803,NA,NA,0,-586,"monthly issuance","north Bohemia","M","0"
6712,8405,951014,266220,60,4437,1,53,91,33190,7942.11886792453,83.4,11465.411673713,0.901177974559945,-0.912700569333567,147.9,73.3887,131455664.847714,22017.9,23840,4206.28791208791,14.6,4891.85885252983,2.10665895778966,4.38143648272966,3344,2603.4456,23930283.0330745,3940,265.000694444444,9870.65015534237,1.40043179894706,2.70950311866182,-410,4349.9484,97429734.4891604,4215.225,34922.88125,66744.4,900,11836.4476034268,0.444080818499727,0.0377661601986752,33861.1,12463.62516,140101491.868667,16134.65,10074,10382,"OWNER",655217,"50_60","F",650217,55,20,"monthly issuance",940510,"Strakonice","south Bohemia",70646,94,14,3,1,4,58.4,8547,"2.65",3.64,120,1563,1542,34414.2462634279,300797,NA,NA,0,-10504,"monthly issuance","south Bohemia","F","0"
7057,10093,951020,231696,36,6436,1,34,83,60566,20382.0558823529,102.1,22050.378820881,0.265950927100208,-1.71147851466264,1800,2506.70595,486219206.144358,40186.375,36000,7099.07608695652,30,7662.99389779632,1.71585377000117,2.94369585297378,6100,4994.8794,58721475.4776636,6967.25,316.46746031746,17919.2278648689,1.53117006315082,2.26860269998851,-2762,4948.9188,321098727.273093,7209.875,45873.6166666667,108575.3,800,20926.3694425144,0.67008054603003,0.00939314526129742,43953.05,22613.13411,437912938.0446,30298.875,12108,12416,"OWNER",730530,"40_50","M",730530,48,1,"weekly issuance",940701,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,48389.8721279762,220490,NA,NA,0,-10319,"weekly issuance","Prague","M","0"
7176,10663,951028,260028,36,7223,1,47,105,65008,22177.2617021277,150.1,23496.4146459722,0.278568977057085,-1.65673716504818,5600,8066.0853,552081501.215458,43096,51700,8530.52807017544,14.6,7895.96984348937,2.69792885487993,10.9279259705308,7900,4622.7468,62346339.7692936,4535,433.857763975155,19972.2312962261,1.47083715467115,2.16419530511512,-4782,7068.14724,398890022.949955,9506.3,50676.8198757764,124900.7,200,20993.628045388,0.445329240915519,0.196271210376856,48822,17953.24818,440732418.508102,25824.6,12805,13113,"OWNER",761125,"40_50","M",761125,45,11,"monthly issuance",931208,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,"0.45",0.59,154,3475,3529,51021.0043346509,189903,NA,NA,0,-19820,"monthly issuance","central Bohemia","M","0"
7304,11349,951029,419880,60,6998,1,11,7,62982,21108.2272727273,39,24734.3402920753,0.33080750502,-1.7905673016756,300,386.9586,611787589.684182,41760.55,64800,29640.8571428571,8500,19868.2414540439,0.483060055937795,-1.26248444445288,29900,20015.1,394747018.47619,24857,1372.47222222222,33871.4216667854,0.0659848390927517,-0.863353197555512,203.15,34623.38019,1147273205.72918,46587.5,59352.8333333333,104039.9,200,27879.3968566711,-0.136290856581718,-0.599883871501193,60459.3,20249.05428,777260769.091765,19745.025,13647,13955,"OWNER",456030,"70_80","F",451030,75,1,"weekly issuance",950526,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,53984.1222222222,499999,NA,NA,0,-503,"weekly issuance","Prague","F","0"
6362,6738,951031,37908,12,3159,1,31,43,28431,9919.53870967742,14.1,10390.8802873378,0.225331672325881,-1.72384473976066,1200,1758.21534,107970393.145785,18767.45,22479,5808.71111111111,14.6,5721.36237519376,1.0719597096457,0.297067418125885,3900,4744.32,32733987.4282828,7000,606.759210526316,11087.5862346822,0.721422256758182,0.0424840662844539,-14.6,5760.49404,122934568.511514,5332.575,42164.0276315789,69530.4,800,12938.940496291,-0.199885521672762,0.377491872552787,42031.95,8711.0163,167416181.16656,13036.7,8130,8130,"OWNER",765508,"40_50","F",760508,44,62,"monthly issuance",940728,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,"1.29",1.86,109,2719,2906,40053.8379166667,190523,NA,NA,0,-10303,"monthly issuance","south Moravia","F","0"
5880,4423,951031,73836,36,2051,1,14,5,44281,13746.65,19.1,17258.1319844722,0.665950802386288,-1.3239879445199,1350,1914.18486,297843119.593462,21712.15,37000,25000,20100,7471.94753728906,0.66868343486038,-1.55510653887795,20100,0,55830000,7600,3550.16315789474,23125.7389687626,0.188635318326944,-0.939191623499281,424.6,30429.77196,534799802.851345,30547.45,55315.1684210526,129607.8,900,32965.1457780967,0.482295603566169,-0.574486475640084,45802.1,30540.0774,1086700836.17117,41321.5,5333,5333,"OWNER",675529,"50_60","F",670529,53,39,"monthly issuance",950426,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,"7.34",9.4,90,4947,4743,43990.6285714286,280502,NA,NA,0,-605,"monthly issuance","north Bohemia","F","0"
6535,7546,951102,41952,12,3496,1,31,70,31462,10373.6387096774,71.6,11448.3413932813,0.345403980000956,-1.65179428797282,1800,2498.9223,131064520.657118,20786.4,25400,4012.2972972973,14.6,5130.70902876014,1.85230945651168,3.55834930117266,3400,4747.2852,26324175.1378008,4401,234.979047619048,9988.01097985918,1.14027928078597,1.7895937344433,-198,4302.5052,99760363.3337875,4017.9,41502.0257142857,71527,500,13263.3487517078,-0.0512890738568847,-0.275439766157739,40647.1,14506.35144,175916420.109429,19667.4,9038,9346,"OWNER",721210,"40_50","M",721210,48,43,"monthly issuance",940903,"Hradec Kralove","east Bohemia",161854,73,21,6,1,6,76.3,9425,"1.72",2.5,125,4085,3891,41174.1788077201,229892,NA,NA,0,-10199,"monthly issuance","east Bohemia","M","0"
5449,2343,951104,99336,24,4139,1,24,28,16866,5352.90833333333,58.5,5837.2880217292,0.340424909431218,-1.65548704125762,1300,1812.03372,34073931.4486232,11131.95,11900,3487.34285714286,14.6,2887.76709374646,0.805805733823412,0.609942166523762,3450,2668.68,8339198.78772487,3523,592.773076923077,6291.60315522128,0.787923729834467,-0.13521299709704,-14.6,4648.54404,39584270.2627903,3933.075,27019.5711538462,46568,300,7892.72182874921,-0.331236033364581,1.50556999583871,27138.45,7074.37416,62295057.8660143,8861.49999999999,2831,2831,"OWNER",805709,"30_40","F",800709,40,68,"monthly issuance",941209,"Frydek - Mistek","north Moravia",228848,15,40,18,2,6,57.2,9893,"4.09",4.72,96,5623,5887,25515.6727489178,150395,NA,NA,0,-9895,"monthly issuance","north Moravia","F","0"
6342,6609,951112,60156,36,1671,-1,26,29,49767,18483.8576923077,15.9,17607.3385542773,0.373623971981153,-1.4154900496656,14536.5,21125.34501,310018370.964938,31266.975,53600,13795.58,14.6,15704.8704234991,0.908740089869841,-0.42731822988117,3881,5732.32464,246642955.018897,21673.25,1191.30178571429,23126.5877975938,0.088609399070513,-0.126135931184176,-14.6,12689.72166,534839063.159815,15588.25,72667.6357142857,159712.8,400,34206.9874151755,0.323322826307535,-0.411222931073747,71840.8,41733.7074,1170117988.02197,55476.625,7980,7980,"OWNER",760808,"40_50","M",760808,45,16,"monthly issuance",950327,"Jindrichuv Hradec","south Bohemia",93931,74,21,10,1,8,56.9,8427,"1.12",1.54,107,1874,1913,61309.7685185185,190304,NA,NA,0,-785,"monthly issuance","south Bohemia","M","0"
5409,2218,951118,182040,60,3034,1,24,33,61557,22366.575,67.2,23232.7050069368,0.186381333600802,-1.74262207817649,20819,30402.12147,539758581.939348,40770.875,53500,14230.0057142857,14.6,15743.4011854443,0.821584884907656,-0.706276250656972,3700,5463.97404,247854680.885849,26450,656.738983050847,26231.6092953022,0.475314708449593,-0.184958442465959,-14.6,5463.97404,688097326.221385,11548.6,67475.9016949153,110447.5,600,21927.6795286742,0.0533997209515795,0.135240284229402,62933.3,16786.14546,480823129.512239,30355.55,2686,2686,"OWNER",515324,"60_70","F",510324,69,19,"monthly issuance",941121,"Prachatice","south Bohemia",51428,50,11,3,1,4,52.7,8402,"3.13",3.98,120,999,1099,63200.2645604396,440794,NA,NA,0,-9997,"monthly issuance","south Bohemia","F","0"
6955,9627,951122,244368,48,5091,1,64,76,49769,20764.9109375,200,16500.4987781478,0.112228855845171,-1.4481740580164,19890.5,23777.9388,272266459.927656,31657.55,57200,15534.5,100,16399.5015839669,0.940799685073515,-0.400956503947115,6200,9043.86,268943652.202532,24375,598.571527777778,24416.1208560683,-0.0483389964772045,-0.313899409527258,-100,18132.198,596146957.658135,24194.25,75924.2409722222,143453.3,200,25561.8276844292,0.544938690219571,0.226107549634546,72477.55,25342.74897,653407034.568449,34975.475,11543,11851,"OWNER",700402,"50_60","M",700402,51,65,"issuance after transaction",940722,"Znojmo","south Moravia",114200,101,41,4,1,4,43.7,8403,"5.74",5.72,105,2157,2718,70178.5732603844,250720,NA,NA,0,-10400,"issuance after transaction","south Moravia","M","0"
6985,9731,951122,113796,36,3161,1,25,43,28446,9973.764,104.9,10662.9644865175,0.256847493190587,-1.71206051353999,700,882.29526,113698811.640733,18825.8,21074,4580.63829787234,100,4795.64393112683,1.72193789061964,2.6642251542169,3458,3169.7988,22998200.7141536,3647,472.973611111111,10100.6531994327,1.0239101561937,0.879844774532176,-1320,3126.8034,102023195.055209,4981.825,36840.5736111111,58022.1,500,11410.8354231442,-0.0513306164535765,-0.0466690962728222,35807.25,12546.42837,130207165.054083,17112.725,11670,11978,"OWNER",711009,"40_50","M",711009,50,54,"issuance after transaction",941201,"Brno - mesto","south Moravia",387570,0,0,0,1,1,100,9897,"1.60",1.96,140,18721,18696,37673.6495866402,240113,NA,NA,0,-9921,"issuance after transaction","south Moravia","M","0"
5125,789,951123,73056,48,1522,1,23,28,8538,3179.50869565217,15.7,3043.15483457442,0.175289381034,-1.70539284845319,2600,3831.48318,9260791.34719368,5583,7100,1842.25,14.6,1690.8176199916,1.74830789445234,3.09131519844604,1641,759.0912,2858864.22407407,953,422.464705882353,3462.27256343711,0.56431601759043,-0.123950607753828,-14.6,2411.30064,11987331.3035294,2641,23255.1490196078,33555.4,500,6550.59542995513,-1.1659768221785,2.44039449570335,23537.7,4021.40424,42910300.486949,5523.45,944,944,"OWNER",701218,"40_50","M",701218,50,39,"monthly issuance",950206,"Most","north Bohemia",119895,17,4,3,2,4,89.9,10446,"7.34",9.4,90,4947,4743,22492.8364761905,249905,NA,NA,0,-917,"monthly issuance","north Bohemia","M","0"
5805,4081,951128,137904,24,5746,-1,9,3,11878,6195.53333333333,29.4,5852.68009739982,-0.0692014801592128,-2.1152193767999,7400,6639.0828,34253864.3225,11755.3,9000,6866.66666666667,3500,2950.14123955673,-0.344993475678743,-2.33333333333333,8100,1334.34,8703333.33333333,2750,2929.98333333333,7835.43806361762,-0.0749323154471609,-1.60634887976592,361.35,11490.15,61394089.6487879,12730.95,26886.1916666667,43259.7,600,11982.1017548871,-0.687506128068734,-0.431946231097101,29820,11306.52999,143570762.46447,12728.925,4918,4918,"OWNER",680506,"50_60","M",680506,53,11,"monthly issuance",950722,"Praha - zapad","central Bohemia",75637,35,36,9,0,7,36.5,9622,"0.45",0.59,154,3475,3529,24202.9333333333,270622,NA,NA,0,-406,"monthly issuance","central Bohemia","M","0"
6185,5774,951128,31176,24,1299,1,12,11,29418,10761.475,71.1,11279.7353255638,0.176341454069366,-1.84434435236685,10156,14348.6028,127232429.014773,19371.25,16900,7135.50909090909,14.6,6282.66855173095,0.421806787498926,-1.59246627963486,5400,5911.1262,39471924.1309091,10040,2202.04782608696,12849.7101912445,0.519214036029954,-0.822626290722465,71.1,8111.45286,165115051.998972,14206,46304.152173913,65769.6,700,15340.9509716157,-1.0364379926237,0.98644593853082,47267.7,16046.77284,235344776.713518,19947.45,6987,6987,"OWNER",680129,"50_60","M",680129,53,1,"monthly issuance",950608,"Hl.m. Praha","Prague",1204953,0,0,0,1,1,100,12541,"0.29",0.43,167,85677,99107,44654.6916666667,270999,NA,NA,0,-520,"monthly issuance","Prague","M","0"
7243,11042,951204,217152,36,6032,1,21,33,54286,18197.2857142857,4.4,19725.1156336354,0.218696669845972,-1.80613613016854,400,586.51656,389080186.760286,35989.2,34200,9440.65555555556,14.6,8520.84802870313,1.3778491349771,1.49655469079963,8019,4673.8965,72604851.128254,6231.5,741.743859649123,19111.4744784852,1.02571350807708,0.485345120610672,-4400,6787.93584,365248456.741792,8649,49107.0666666667,109774.3,400,18394.5137848639,0.514384358318043,0.989252227722389,45138.3,18131.30844,338358137.381548,23630.3,13268,13576,"OWNER",740707,"40_50","M",740707,47,72,"monthly issuance",950129,"Olomouc","north Moravia",226122,32,50,7,4,4,62.6,8994,"3.80",4.79,110,9672,9208,45957.4784199134,210497,1225,"classic",951122,-1075,"monthly issuance","north Moravia","M","classic"
